-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
799776|SK|3
-120208|EV|5
1799708|EV|3
2919744|HC|1
-1560276|EX|200
879772|SK|14
1959768|EV|1
39756|KS|1
-440244|KS|1
-3360292|KS|1
-2480208|KS|1
-1880232|EC|1
-800192|AC|1
-640244|KS|1
-3160308|KS|1
-2840240|KS|1
1519708|EX|100
-2200148|EC|1
-1800156|KS|1
2559796|EX|200
-2400216|AC|1
-560160|EX|100
-1840196|SK|0
-520168|EX|100
-2200188|SK|4
-2080116|EX|15
-10760004|EX|200
-10839996|KS|1
-10120040|EC|1
-11880100|HC|1
-2240088|KS|1
-2919980|EX|100
-3559936|EX|100
-4199936|EX|100
-4600020|MS|1
-5479948|EC|1
-5640092|EX|100
-5400108|MS|1
-4480156|AC|1
-5400236|EX|100
-4640260|EX|15
-6800032|EX|100
-8240012|EX|200
-5119800|EC|1
-4359680|AC|1
-4839680|EX|200
-5039728|HC|1
-5159700|AC|1
-5959772|EX|100
-3600092|KS|1
-5160280|EX|15
39804|KS|1
-2200180|KS|1
3559792|EX|100
3359780|MS|1
639888|SK|51
1839832|AC|1
2999808|EV|4
4199828|KS|1
2959904|AC|1
6999916|AC|1
6159900|KS|1
1719996|AC|1
4079964|KS|1
3199820|HC|1
4999888|AC|1
1599920|KS|1
5119584|EX|200
6199592|KS|1
5679620|EX|100
5879612|SK|8
4239724|HC|1
1759960|KS|1
-1560188|KS|1
-6719712|EV|2
-6119672|HC|1
-6159656|EX|100
-6079640|SK|12
-6159628|EX|100
-6279608|KS|1
5919860|EX|200
1719892|EX|100
2599880|HC|1
3519820|KS|1
6399868|KS|1
-3520100|EX|100
-9799980|EX|100
799800|KS|1
2719900|EX|200
-7080392|EX|100
-8440356|EX|100
-8600356|KS|1
-8960332|EX|100
-8880252|AC|1
-8720256|KS|1
7199904|AC|1
-6799732|AC|1
-3240164|EC|1
559716|EX|100
3959588|EX|200
919904|EX|100
2079564|EX|100
-2480280|EX|100
5119556|EX|200
5039556|EX|200
7559600|HC|1
-6119704|EX|200
6359836|AC|1
7599824|KS|1
6839792|EX|100
7639812|MS|1
7959788|AC|1
4919628|EX|200
4639628|EX|200
5439640|MS|1
5639752|KS|1
0|AC|1
4039612|EX|100
3919620|KS|1
4479568|HC|1
3279644|EX|100
4239776|EX|100
7839588|EV|0
4759856|EX|100
4279888|EX|100
3639888|MS|1
3319936|AC|1
5799932|EC|1
4479700|KS|1
5439808|EX|100
4559492|AC|1
4599508|EX|100
3039472|EX|200
-4599584|MS|1
-4159572|EX|200
-5159576|EX|200
-5479592|MS|1
-5959556|MS|1
5239452|KS|1
2799624|EX|100
7679852|AC|1
-8400128|HC|1
-8000148|EX|100
-6720044|AC|1
8|EX|200
-5759844|EX|100
-4160084|AC|1
-4640192|EX|100
5479856|EC|1
959960|EX|100
5200140|EC|1
5400272|AC|1
5080304|AC|1
5320328|KS|1
-6280316|EX|100
8599904|EX|200
9119928|EX|100
-6479528|EX|15
16|AC|1
-6959592|EX|100
8839900|KS|1
8719856|EX|100
6639948|EX|100
-1680144|SK|50
719620|AC|1
5160336|KS|1
5040476|HC|1
5320488|EX|200
5280500|EX|100
3439744|SK|2
3039696|AC|1
3919688|EC|1
2239640|SK|5
3359580|AC|1
2479664|KS|1
5160380|EX|100
5280404|EX|100
5360432|EX|100
3879572|KS|1
5280272|EX|200
5280296|EX|200
4560564|EX|15
4479832|EC|1
-160100|AC|1
1880164|AC|1
2520192|EX|100
1640132|EC|1
-1919808|EX|100
-319852|AC|1
120160|AC|1
1280164|AC|1
960128|EX|100
1040108|EC|1
20|EX|200
5320660|EX|200
5360732|EX|200
5320824|EX|100
5160864|EX|15
4|AC|1
1920384|EC|1
1480360|EX|200
2480400|EX|100
599840|HC|1
4319672|EX|200
5080496|EX|200
4680612|EX|200
1479880|EX|100
