-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
-1560276|SK|3
-120208|MS|1
1519708|KS|1
1799708|EX|200
1959768|KS|1
799776|EX|100
-640244|KS|1
-3160308|AC|1
-3360292|EX|200
-2480208|KS|1
-2400216|KS|1
-1880232|SK|14
2919744|EX|200
879772|AC|1
-1840196|KS|1
-2200188|HC|1
-1800156|KS|1
-800192|KS|1
-2840240|SK|50
-2200148|SK|4
3359580|SK|0
-2240088|EX|100
719620|HC|1
2239640|AC|1
39804|SK|12
-2919980|EX|200
-3559936|EX|200
-4199936|KS|1
-4600020|EX|200
-5479948|EX|15
-5640092|SK|5
-5400108|EX|200
-3520100|AC|1
-4480156|AC|1
-5400236|AC|1
-4640260|EX|200
-6800032|EX|200
-8240012|EX|100
-2200180|EV|2
-9799980|SK|51
-10760004|EV|0
-10839996|MS|1
-10120040|EX|100
-11880100|KS|1
-2080116|EX|100
-560160|KS|1
2719900|KS|1
4319672|EC|1
799800|EX|200
2479664|AC|1
3439744|EV|4
3039696|EV|1
3919688|EX|200
2999808|EX|200
4199828|EX|100
2959904|KS|1
6159900|EX|100
919904|KS|1
5200140|KS|1
5280272|KS|1
5400272|SK|2
5080304|HC|1
5280296|EX|100
5320328|EX|100
1719996|EX|15
-2480280|AC|1
-7080392|EX|100
-8440356|HC|1
-8600356|AC|1
-8960332|EX|100
-8880252|EX|100
-8720256|EX|100
1599920|EX|200
5119584|AC|1
6199592|EX|100
5679620|KS|1
5879612|KS|1
4479832|EX|100
4919628|AC|1
4639628|EX|200
5439640|EX|100
5639752|EX|100
0|EX|100
4039612|MS|1
3919620|KS|1
4479568|KS|1
3279644|EX|100
3879572|EX|100
4559492|AC|1
4599508|EX|100
3039472|EX|100
2079564|AC|1
-1560188|KS|1
4759856|EX|100
4279888|EX|100
3639888|EC|1
3319936|HC|1
5799932|EX|200
4479700|MS|1
5439808|KS|1
-1680144|MS|1
1719892|AC|1
2599880|EX|100
-160100|EX|200
2799624|KS|1
6639948|EX|100
4999888|EX|100
6399868|EX|100
-8400128|AC|1
-8000148|MS|1
-6720044|EV|5
8|KS|1
959960|EX|200
1759960|EX|100
-4640192|EX|100
2559796|AC|1
-520168|AC|1
3559792|AC|1
559716|EC|1
3519820|EX|100
3959588|EX|100
-3600092|EX|200
-5160280|EX|100
3199820|HC|1
-6280316|KS|1
5160380|EC|1
5360432|EX|200
1480360|EX|100
2480400|EX|100
5239452|EX|100
1479880|EX|200
599840|EC|1
39756|HC|1
-440244|EX|15
7839588|EC|1
1839832|SK|8
1880164|EX|100
2520192|MS|1
1640132|HC|1
-1919808|EX|100
-319852|EC|1
120160|EX|200
1280164|AC|1
960128|KS|1
1040108|AC|1
20|EX|100
5919860|EX|100
5160336|EC|1
5040476|KS|1
5320488|EC|1
5280500|AC|1
5080496|EX|15
-3240164|EC|1
7559600|HC|1
5479856|KS|1
6999916|EX|15
4239776|AC|1
4560564|KS|1
4680612|AC|1
3359780|EC|1
6359836|KS|1
7599824|EX|100
6839792|EX|200
7639812|MS|1
5119556|EX|200
5039556|EC|1
4239724|EX|100
7679852|EV|3
639888|EX|15
-5759844|EX|200
5320660|EX|100
5360732|AC|1
5320824|AC|1
5160864|EC|1
4|EC|1
7199904|KS|1
-4160084|EX|100
1920384|EX|100
5280404|AC|1
-5119800|EX|100
-4359680|EX|100
-5039728|AC|1
-5959772|AC|1
8599904|AC|1
9119928|EX|200
8719856|EX|100
-6119704|AC|1
8839900|EX|100
7959788|EX|100
4079964|EX|100
-6719712|AC|1
-6119672|KS|1
-6159656|AC|1
-6079640|AC|1
-6159628|KS|1
-4839680|KS|1
-5159700|HC|1
-4599584|EX|200
-4159572|KS|1
-5479592|KS|1
-5959556|HC|1
-6799732|EX|100
-6959592|MS|1
16|EX|200
-5159576|EX|200
-6479528|HC|1
-6279608|EX|200
