-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
799776|AC|1
-120208|SK|3
1519708|EX|15
1799708|KS|1
2919744|KS|1
-1560276|EX|15
-640244|KS|1
-2840240|HC|1
-3360292|AC|1
-2480208|AC|1
-2400216|EX|200
-1880232|EX|200
1959768|EX|100
879772|KS|1
-1840196|SK|2
-1800156|EX|200
-2200148|EX|15
-800192|SK|12
-3160308|KS|1
-2200188|KS|1
-2080116|EX|200
5119584|EX|100
5679620|KS|1
5879612|MS|1
1479880|KS|1
599840|KS|1
2999808|AC|1
4199828|EX|100
6999916|KS|1
6159900|EX|100
39804|EC|1
-560160|KS|1
2959904|SK|14
6199592|SK|4
7839588|EV|0
-2240088|SK|5
5200140|SK|0
5280272|KS|1
5400272|KS|1
5080304|EX|200
5280296|EC|1
7559600|KS|1
-520168|EX|100
4919628|EC|1
4639628|AC|1
5439640|EX|200
5639752|KS|1
0|KS|1
4039612|EX|100
3919620|AC|1
4479568|AC|1
3279644|EX|15
4279888|EV|1
3639888|KS|1
3319936|KS|1
5799932|EX|100
4479700|AC|1
-160100|KS|1
4479832|HC|1
-2200180|AC|1
1599920|EX|200
6399868|AC|1
3559792|EX|100
-8400128|EX|100
-8000148|AC|1
-6720044|AC|1
8|KS|1
3519820|EC|1
1839832|EX|100
3959588|EV|3
1719996|EX|200
3199820|KS|1
5160380|AC|1
5280404|HC|1
5360432|AC|1
5479856|MS|1
-2919980|EX|100
-3559936|EX|200
-4199936|EX|200
-4600020|EX|100
-5479948|EX|100
-5400108|HC|1
-3520100|AC|1
-4480156|EX|100
-5400236|EC|1
-4640260|EX|100
-6800032|MS|1
-8240012|EC|1
-3600092|EX|200
-5160280|HC|1
39756|KS|1
-440244|EX|100
959960|EX|200
1759960|EX|200
-1560188|EX|100
5439808|EX|100
-9799980|HC|1
-10760004|EX|100
-10839996|MS|1
-10120040|KS|1
-11880100|EX|100
5919860|EC|1
1719892|KS|1
2599880|EC|1
5160336|EX|100
5040476|EX|200
5320488|EX|200
5280500|EX|100
5080496|AC|1
2559796|EX|200
5320328|KS|1
4759856|EV|2
3359780|SK|50
639888|KS|1
-7080392|AC|1
-8440356|EX|200
-8600356|EX|100
-8960332|EX|100
-8880252|HC|1
-8720256|AC|1
4079964|EX|200
5320660|EX|100
5360732|KS|1
5320824|KS|1
5160864|EX|100
4|AC|1
5119556|EX|100
4239724|AC|1
-5119800|EX|100
-4359680|MS|1
-4839680|EX|200
-5159700|KS|1
-5959772|AC|1
4239776|HC|1
4560564|EX|100
4680612|EX|100
-5640092|EX|100
4999888|SK|51
-2480280|EX|100
3439744|EX|15
3039696|HC|1
3919688|MS|1
-6799732|EX|100
-3240164|MS|1
559716|SK|8
919904|AC|1
2239640|AC|1
799800|KS|1
3359580|EX|100
4319672|EC|1
719620|AC|1
2079564|EX|100
3879572|AC|1
-6719712|KS|1
-6119672|AC|1
-6159656|EX|200
-6079640|EX|15
-6159628|EX|100
-6279608|EC|1
4559492|MS|1
4599508|KS|1
3039472|EX|200
-1680144|MS|1
5239452|EV|5
2799624|EX|200
2479664|AC|1
2719900|EX|100
-4640192|EX|100
5039556|EX|200
-5039728|HC|1
6359836|EX|100
6839792|KS|1
7639812|AC|1
7959788|EX|200
7679852|EX|200
-4599584|EX|200
-4159572|AC|1
-5159576|EX|100
-5479592|HC|1
-5959556|EC|1
-5759844|KS|1
7199904|KS|1
-4160084|EC|1
-6280316|EX|100
6639948|KS|1
8839900|HC|1
8599904|EX|100
9119928|EX|100
8719856|EX|100
-6479528|EV|4
-6119704|EX|200
7599824|EC|1
1880164|EX|100
2520192|EX|100
1640132|AC|1
-1919808|AC|1
-319852|EX|100
120160|EX|100
1280164|AC|1
960128|EX|100
1040108|EC|1
1920384|EX|100
2480400|EX|100
16|EX|200
-6959592|EX|100
1480360|EX|200
20|AC|1
