-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
879772|SK|3
799776|EX|200
1519708|SK|0
1799708|AC|1
1959768|EX|200
-120208|EX|100
-1560276|SK|51
2559796|SK|50
3439744|KS|1
2919744|KS|1
799800|AC|1
-1680144|EX|200
-560160|EX|200
39804|EX|200
-3360292|EX|200
-2480208|KS|1
-2400216|EC|1
-1880232|KS|1
-800192|EX|100
-640244|EX|100
-3160308|KS|1
-1560188|EX|100
-2480280|EX|200
3919688|EX|100
3039696|EX|100
-2200188|AC|1
-1800156|KS|1
-2200180|AC|1
-520168|KS|1
-2840240|KS|1
-2080116|EX|200
-2240088|AC|1
919904|SK|4
4319672|EX|100
2239640|HC|1
5119584|MS|1
6199592|KS|1
5679620|AC|1
5879612|EX|200
719620|EV|0
3879572|HC|1
4559492|HC|1
4599508|EX|100
3039472|EX|100
2079564|AC|1
4479700|EX|200
2799624|EC|1
-1840196|EX|100
-2200148|KS|1
7559600|SK|14
2479664|KS|1
-2919980|EX|15
-3559936|KS|1
-4199936|AC|1
-5479948|HC|1
-5640092|KS|1
-5400108|AC|1
-3520100|SK|2
-4480156|AC|1
-5400236|EC|1
-4640260|EX|100
-6800032|EX|200
-8240012|EX|100
-10760004|KS|1
-10839996|EX|100
-10120040|EV|3
-11880100|EC|1
-4640192|EX|100
7839588|EV|2
3359580|KS|1
1599920|EX|200
639888|EV|5
959960|AC|1
1759960|EX|100
2999808|EX|100
4199828|EX|200
2959904|HC|1
6999916|EX|100
6159900|EX|100
1719996|EC|1
4079964|MS|1
5479856|EX|100
-7080392|MS|1
-8440356|AC|1
-8600356|KS|1
-8960332|EX|200
-8880252|AC|1
-8720256|MS|1
-4359680|HC|1
-4839680|EX|15
-5039728|EX|100
-5159700|EX|100
-5959772|EX|15
1719892|KS|1
2599880|AC|1
6639948|EX|100
4999888|EX|100
6399868|KS|1
1479880|AC|1
599840|EX|100
-4600020|KS|1
-9799980|EX|200
-6799732|AC|1
-6280316|EC|1
-6719712|KS|1
-6119672|KS|1
-6159656|KS|1
-6079640|AC|1
-6279608|KS|1
2719900|KS|1
-4599584|AC|1
-4159572|EV|1
-5479592|KS|1
-5959556|KS|1
-5119800|EX|100
3559792|AC|1
3359780|EX|200
-3600092|HC|1
-5160280|KS|1
3199820|KS|1
-6959592|EX|200
5239452|AC|1
559716|SK|5
1839832|EX|100
5919860|AC|1
3519820|AC|1
39756|SK|12
-440244|EX|100
-3240164|HC|1
-5159576|HC|1
-8000148|EX|100
-6720044|EX|200
8|EX|100
5200140|EV|4
5280272|EC|1
5400272|AC|1
5080304|KS|1
5280296|EX|100
5320328|EX|100
5119556|EX|200
5039556|MS|1
3959588|AC|1
4479832|AC|1
-160100|EC|1
4919628|EX|100
4639628|KS|1
5439640|EC|1
5639752|EX|100
0|HC|1
4039612|KS|1
3919620|KS|1
4479568|EX|15
3279644|EC|1
4239776|EX|200
4759856|MS|1
4279888|EX|200
3319936|EX|15
5799932|EX|100
5439808|AC|1
-6159628|EX|100
4239724|EX|200
5160380|EX|200
5280404|EX|100
5360432|EX|100
1920384|MS|1
1480360|EX|200
2480400|KS|1
1880164|EX|200
2520192|AC|1
1640132|EC|1
-1919808|EX|200
120160|EX|100
1280164|EX|100
960128|EX|100
20|KS|1
5160336|SK|8
5040476|KS|1
5320488|EC|1
5280500|KS|1
5080496|EX|100
-8400128|EX|15
3639888|EX|100
4560564|EX|200
4680612|EX|100
6359836|EX|100
7599824|EC|1
7639812|HC|1
7959788|MS|1
-5759844|EX|100
7679852|EX|100
5320660|AC|1
5360732|HC|1
5320824|EX|100
4|AC|1
-6119704|EX|100
7199904|EX|100
-6479528|EX|100
16|AC|1
-4160084|MS|1
-319852|EX|200
1040108|EX|100
8599904|EX|200
8719856|AC|1
6839792|AC|1
5160864|EX|100
8839900|AC|1
9119928|EC|1
