-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
799776|SK|12
-120208|EX|100
1519708|KS|1
2919744|EX|100
879772|EX|200
-1560276|KS|1
-800192|SK|3
-3160308|SK|2
-3360292|EX|100
-2480208|EX|100
-2400216|KS|1
-1880232|KS|1
1799708|AC|1
1959768|EX|100
-560160|AC|1
-2200148|KS|1
-1840196|AC|1
-2200188|KS|1
-1800156|KS|1
-2840240|KS|1
-2080116|AC|1
5119584|KS|1
6199592|EX|100
5679620|EX|200
5879612|HC|1
1479880|EX|100
599840|EX|100
2999808|EC|1
4199828|EX|200
2959904|KS|1
6159900|EC|1
39804|KS|1
6999916|SK|0
-2240088|KS|1
4999888|EX|100
5479856|SK|51
7559600|EX|200
-520168|EX|100
1719892|EV|0
2599880|EX|200
-2200180|AC|1
-640244|EX|200
2719900|EX|100
-1560188|KS|1
-2480280|EX|100
-1680144|EX|100
6639948|EX|100
2559796|SK|8
7839588|EX|100
5200140|EX|100
5280272|AC|1
5400272|MS|1
5080304|MS|1
5280296|KS|1
5320328|EC|1
3199820|MS|1
4919628|EX|200
4639628|KS|1
5439640|KS|1
5639752|EV|3
0|EX|100
4039612|EX|100
3919620|HC|1
3279644|AC|1
4759856|KS|1
4279888|AC|1
3319936|EX|100
5799932|EX|100
4479700|KS|1
919904|EX|15
799800|SK|5
1719996|EC|1
5160380|AC|1
5280404|AC|1
5360432|EX|200
7199904|EX|100
8599904|EX|100
9119928|MS|1
8839900|KS|1
959960|EC|1
5439808|AC|1
-160100|EX|200
5160336|KS|1
5040476|EX|200
5320488|KS|1
5280500|HC|1
5080496|EV|1
4479832|KS|1
4479568|EX|200
8719856|AC|1
3359780|AC|1
639888|EX|100
1839832|EX|100
559716|EX|100
3959588|KS|1
5320660|HC|1
5360732|HC|1
5320824|AC|1
5160864|EC|1
4|AC|1
5119556|AC|1
5039556|HC|1
6359836|SK|50
7599824|EX|200
6839792|MS|1
7639812|KS|1
7959788|EX|100
4239724|AC|1
-440244|EX|100
5919860|EX|15
4560564|EX|100
4680612|AC|1
-3240164|EX|100
3639888|AC|1
1759960|EX|200
3439744|SK|14
3039696|AC|1
39756|EV|5
4239776|EV|4
1920384|SK|4
1480360|HC|1
2480400|EX|100
4319672|HC|1
719620|KS|1
6399868|EX|100
-5119800|EX|200
-4359680|AC|1
-4839680|AC|1
-5039728|EX|15
-5159700|EX|100
-5959772|EX|200
2079564|MS|1
2239640|AC|1
3359580|EX|100
3519820|AC|1
-8400128|EX|100
-8000148|HC|1
-6720044|KS|1
8|MS|1
-4640192|EV|2
1880164|EX|15
2520192|EX|100
1640132|EX|200
-1919808|AC|1
-319852|AC|1
120160|EX|200
1280164|EX|100
960128|EX|200
1040108|EC|1
20|EX|200
-9799980|KS|1
-10760004|EX|100
-10839996|EX|100
-10120040|EX|200
-11880100|EC|1
5239452|MS|1
-5759844|KS|1
3559792|EX|200
2479664|KS|1
-2919980|EX|100
-3559936|EX|100
-4199936|EX|100
-4600020|EX|200
-5479948|EX|100
-5640092|KS|1
-5400108|EC|1
-3520100|HC|1
-4480156|AC|1
-5400236|KS|1
-4640260|EC|1
-6800032|EC|1
-8240012|AC|1
1599920|AC|1
-6119704|EX|100
3879572|EX|200
2799624|EX|100
4559492|EC|1
4599508|EX|100
3039472|AC|1
-3600092|EX|100
-5160280|EX|200
-4160084|EX|200
3919688|EX|200
-7080392|KS|1
-8600356|EC|1
-8960332|AC|1
-8880252|EC|1
-8720256|EX|100
-6719712|EX|200
-6119672|EX|200
-6159656|EX|15
-6079640|EX|15
-6159628|EX|100
-6279608|KS|1
7679852|AC|1
4079964|KS|1
-4599584|EX|100
-4159572|KS|1
-5159576|KS|1
-5479592|HC|1
-8440356|EX|100
-6799732|MS|1
-6959592|EX|100
-5959556|HC|1
-6280316|AC|1
16|EX|200
-6479528|EX|100
