-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
879772|KS|1
-120208|KS|1
-3160308|HC|1
-2840240|SK|3
799776|EX|15
-1560276|KS|1
-2480208|KS|1
-2400216|KS|1
-1880232|EX|15
1519708|KS|1
1799708|EX|200
1959768|MS|1
2919744|EX|100
-800192|EV|5
-2200188|KS|1
-1800156|EX|200
-3360292|KS|1
-640244|EX|200
-560160|SK|2
-1840196|EX|200
5119584|EX|100
6199592|HC|1
5679620|HC|1
5879612|AC|1
1479880|AC|1
599840|EX|100
2999808|KS|1
4199828|AC|1
2959904|KS|1
6159900|AC|1
-2200148|EX|100
39804|EX|100
6999916|SK|8
-2240088|EX|100
3199820|EX|15
4999888|KS|1
-520168|SK|51
4759856|MS|1
4279888|EX|100
3639888|EX|100
3319936|EX|100
5799932|KS|1
-2480280|KS|1
2559796|EX|100
-2080116|EC|1
7839588|EX|200
799800|EX|100
9119928|EX|200
6639948|SK|5
-2200180|KS|1
919904|EX|100
4919628|SK|50
4639628|EC|1
5439640|AC|1
5639752|EX|200
0|EX|100
4039612|EX|200
3919620|AC|1
4479568|HC|1
3279644|EX|100
-1560188|AC|1
4479700|EX|15
5439808|EV|2
1719892|HC|1
2599880|EX|100
-160100|EC|1
5479856|MS|1
4479832|EX|200
8599904|EX|200
3439744|KS|1
3039696|SK|4
3919688|EX|200
4319672|EX|100
7679852|EV|1
2479664|EC|1
2239640|AC|1
1599920|KS|1
719620|EX|100
3879572|EC|1
2079564|SK|12
8839900|EC|1
2799624|AC|1
2719900|AC|1
7559600|KS|1
3559792|EX|100
3359780|HC|1
639888|SK|0
7199904|KS|1
3959588|AC|1
5119556|EX|100
5039556|EV|4
559716|AC|1
6359836|EX|100
6839792|KS|1
7639812|EX|100
7959788|EX|200
4239724|EX|100
4239776|AC|1
39756|EV|0
-440244|MS|1
1839832|AC|1
8719856|AC|1
5919860|HC|1
-1680144|EX|200
-3240164|KS|1
3519820|EX|100
6399868|EC|1
3359580|EX|100
-4640192|MS|1
-7080392|EC|1
-8440356|EX|100
-8600356|MS|1
-8960332|EX|100
-8880252|HC|1
-8720256|AC|1
5200140|EX|15
5280272|EX|200
5280296|AC|1
5320328|EX|100
-3600092|EX|200
-5160280|EX|200
1719996|EX|200
-2919980|KS|1
-3559936|AC|1
-4199936|AC|1
-4600020|SK|14
-5479948|KS|1
-5640092|EX|200
-5400108|EX|100
-3520100|KS|1
-4480156|EX|100
-5400236|KS|1
-4640260|MS|1
-6800032|AC|1
-8240012|EV|3
959960|EX|100
1759960|KS|1
-5759844|EX|100
4559492|EC|1
4599508|AC|1
3039472|EX|200
-4160084|EX|100
5239452|EX|100
7599824|HC|1
-6280316|AC|1
5160336|KS|1
5040476|EX|200
5320488|EC|1
5280500|EX|15
5080496|KS|1
-5119800|EX|100
-4359680|EX|200
-4839680|EX|100
-5039728|KS|1
-5959772|EX|200
1920384|KS|1
1480360|EX|100
-8400128|AC|1
-8000148|MS|1
-6720044|EX|100
8|EX|200
1880164|EX|100
2520192|EX|100
1640132|EX|100
-1919808|EX|100
-319852|KS|1
120160|EC|1
1280164|EX|100
960128|AC|1
1040108|MS|1
20|HC|1
-9799980|EX|200
-10760004|AC|1
-10839996|EX|200
-10120040|KS|1
-11880100|EC|1
4079964|EX|100
5160380|EX|100
5280404|EX|200
5360432|AC|1
-6119704|EX|100
5080304|KS|1
5400272|EC|1
4560564|AC|1
-6719712|KS|1
-6119672|AC|1
-6159656|EX|100
-6079640|EX|200
-6159628|EX|100
-6279608|AC|1
5320660|HC|1
5360732|EX|100
5320824|EX|200
5160864|KS|1
4|KS|1
-5159700|HC|1
2480400|EX|200
-4159572|EX|100
-5159576|EX|100
-5479592|AC|1
-5959556|KS|1
-6799732|EX|100
-6959592|EX|100
16|AC|1
-4599584|AC|1
4680612|EC|1
-6479528|AC|1
