-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
799776|SK|5
-120208|SK|3
1519708|KS|1
1959768|KS|1
-1560276|KS|1
879772|KS|1
-800192|KS|1
-3160308|AC|1
-2840240|EX|200
-3360292|EX|200
-2480208|EX|100
-2400216|EX|200
-1880232|EX|100
-520168|KS|1
2919744|EV|2
-2200148|KS|1
-1840196|KS|1
-2200188|EX|200
-2200180|SK|12
1799708|EX|100
39804|EC|1
-1800156|SK|51
-640244|EC|1
-2080116|EX|200
-2240088|EX|100
799800|EX|200
2999808|KS|1
4199828|KS|1
2959904|AC|1
6999916|EX|200
6159900|AC|1
919904|KS|1
5119584|KS|1
6199592|KS|1
5679620|MS|1
5879612|KS|1
4919628|KS|1
4639628|HC|1
5439640|EX|100
5639752|EX|15
0|EX|200
4039612|EX|100
3919620|EX|200
4479568|KS|1
3279644|AC|1
4279888|EX|100
3639888|MS|1
3319936|KS|1
5799932|EX|15
4479700|KS|1
6639948|AC|1
-160100|EC|1
-560160|AC|1
4759856|AC|1
4479832|SK|4
1599920|HC|1
2079564|EX|100
7559600|SK|50
4319672|EC|1
3439744|EV|0
3919688|MS|1
3879572|SK|0
2239640|EX|100
3359580|EX|100
7839588|AC|1
6399868|SK|8
-4640192|EC|1
639888|KS|1
2719900|AC|1
-7080392|HC|1
-8440356|EC|1
-8600356|EX|100
-8960332|EX|100
-8880252|EX|100
-8720256|MS|1
7199904|EX|100
2479664|EC|1
5200140|EX|100
5280272|KS|1
5400272|EX|200
5080304|EX|100
5280296|EX|100
5320328|KS|1
3199820|AC|1
1719996|EX|200
5119556|EX|100
5039556|EX|15
-2919980|AC|1
-3559936|KS|1
-4199936|EX|15
-4600020|MS|1
-5479948|EX|200
-5640092|MS|1
-5400108|EX|200
-3520100|EX|100
-4480156|AC|1
-5400236|EX|200
-4640260|AC|1
-6800032|KS|1
-8240012|KS|1
-2480280|EX|100
4239776|KS|1
4559492|EX|100
4599508|EX|100
3039472|EX|15
-1560188|EC|1
5439808|EX|100
7679852|KS|1
4999888|EX|200
-1680144|MS|1
1719892|EC|1
2599880|AC|1
2799624|EX|100
-5759844|EX|200
-4160084|AC|1
959960|AC|1
1759960|EX|100
719620|AC|1
3039696|HC|1
-6280316|AC|1
5160380|AC|1
5280404|EV|5
8599904|EX|100
9119928|EX|100
5160336|KS|1
5040476|HC|1
5320488|AC|1
5280500|KS|1
5080496|HC|1
5479856|EX|100
2559796|EX|100
4560564|EX|200
4680612|AC|1
5360732|EV|3
5320824|AC|1
5160864|SK|14
8839900|EX|100
5360432|HC|1
-8400128|AC|1
-8000148|EX|100
-6720044|KS|1
8|EX|200
4079964|EX|200
-6119704|MS|1
-9799980|AC|1
-10760004|EX|100
-10839996|EX|200
-10120040|EX|100
-11880100|EC|1
-5119800|EX|100
-4359680|AC|1
-5039728|KS|1
-5959772|AC|1
5320660|MS|1
4|EX|100
-6799732|EX|100
-6119672|KS|1
-6159656|HC|1
-6079640|KS|1
-6159628|AC|1
-6279608|EX|100
-5159700|KS|1
-4599584|EX|100
-4159572|KS|1
-5479592|EX|200
-5959556|KS|1
-6719712|KS|1
16|EX|200
-5159576|HC|1
-4839680|EV|4
1920384|EX|100
1480360|AC|1
2480400|EC|1
2520192|EX|100
1640132|EX|100
-1919808|EX|100
-319852|EX|100
120160|EX|100
960128|EX|200
1040108|EX|100
20|EV|1
-6479528|EX|100
-6959592|SK|2
3359780|AC|1
6359836|AC|1
7599824|EC|1
6839792|AC|1
7639812|EX|200
7959788|HC|1
3519820|EX|15
559716|EX|100
1839832|EX|200
5239452|EX|100
3559792|AC|1
8719856|EC|1
3959588|HC|1
5919860|EX|200
1479880|EX|200
599840|EC|1
39756|EX|100
-440244|AC|1
-3600092|EX|100
-5160280|EX|200
1280164|EX|100
1880164|HC|1
-3240164|EX|200
4239724|EX|100
