-240256|EC|1
-1720104|EX|100
-10759972|KS|1
-10480008|KS|1
-9120036|KS|1
-7680148|KS|1
879772|SK|3
799776|EX|100
1799708|EC|1
1959768|EX|100
2919744|SK|0
-120208|EX|100
1519708|SK|51
-1560276|SK|50
3439744|EX|100
3919688|AC|1
2559796|SK|4
3359580|EX|100
4319672|KS|1
719620|AC|1
5119584|AC|1
6199592|HC|1
5679620|AC|1
5879612|EX|100
3879572|EX|200
4559492|EX|200
3039472|EX|15
2079564|SK|8
4479700|SK|12
2239640|EX|100
2479664|KS|1
799800|AC|1
3039696|AC|1
2719900|EX|100
2999808|EX|100
4199828|EX|200
2959904|AC|1
6999916|EX|100
6159900|EX|100
919904|EC|1
3199820|EX|100
1599920|KS|1
4919628|EX|100
4639628|EC|1
5439640|MS|1
5639752|EX|100
0|SK|2
4039612|EX|100
3919620|MS|1
4479568|KS|1
3279644|KS|1
4999888|MS|1
2599880|KS|1
5479856|HC|1
6639948|AC|1
6399868|KS|1
4759856|EV|0
3639888|HC|1
3319936|HC|1
5799932|AC|1
7679852|EX|15
4599508|KS|1
2799624|AC|1
-2080116|KS|1
-2240088|KS|1
5200140|AC|1
5280272|EX|200
5080304|EX|100
5280296|EX|100
5320328|EV|1
-2480280|EC|1
-560160|KS|1
39804|EX|200
-2919980|MS|1
-3559936|EX|200
-4199936|EX|100
-4600020|AC|1
-5479948|AC|1
-5640092|AC|1
-5400108|KS|1
-3520100|EX|100
-4480156|EX|100
-5400236|EX|200
-4640260|EX|200
-6800032|EX|200
-8240012|KS|1
7559600|KS|1
8599904|AC|1
9119928|EX|100
-520168|EX|100
-5759844|EC|1
-2480208|HC|1
-2400216|EX|100
-1880232|EV|5
7839588|KS|1
-1560188|EX|200
8839900|EX|100
-1680144|EV|2
-800192|EX|100
-640244|KS|1
-3160308|EC|1
-2840240|KS|1
1479880|EX|200
599840|KS|1
-4160084|AC|1
-4640192|HC|1
4279888|AC|1
1719892|EX|100
4239724|EX|100
3359780|KS|1
639888|EX|100
-7080392|EX|200
-8440356|KS|1
-8960332|EC|1
-8880252|EX|200
-8720256|AC|1
-2200148|KS|1
-1840196|KS|1
-2200188|EX|200
-1800156|EX|100
3959588|EX|200
559716|KS|1
-3600092|AC|1
-5160280|KS|1
5160380|EV|3
5280404|EX|15
5360432|EX|15
5119556|EX|200
5039556|AC|1
5239452|KS|1
39756|EX|100
-440244|KS|1
4239776|AC|1
1839832|EX|200
8719856|KS|1
5919860|EX|100
3519820|EX|200
5160336|SK|14
5040476|EX|100
5320488|KS|1
5280500|AC|1
5080496|HC|1
6359836|EC|1
7599824|EX|100
6839792|EX|100
7639812|EX|100
7959788|KS|1
-2200180|EX|100
-3240164|AC|1
5400272|KS|1
-3360292|KS|1
5439808|KS|1
-6280316|AC|1
4560564|EC|1
4680612|EX|100
-5119800|EX|100
-4359680|KS|1
-4839680|MS|1
-5039728|HC|1
-5159700|EX|100
-5959772|MS|1
-8000148|HC|1
-6720044|AC|1
8|EX|100
1719996|AC|1
959960|AC|1
1759960|AC|1
-9799980|EX|100
-10760004|MS|1
-10839996|EX|100
-10120040|KS|1
-11880100|EX|15
4079964|AC|1
5320660|EX|200
5360732|EX|100
5320824|EX|200
5160864|EX|200
4|EX|200
-6119704|EX|200
7199904|EX|200
3559792|EX|200
-6799732|EX|200
-6159656|EX|100
-6079640|EX|100
-6159628|AC|1
-6279608|EC|1
-8600356|KS|1
-8400128|MS|1
-4159572|AC|1
-5479592|EC|1
-5959556|EX|200
-6719712|EX|15
-6119672|KS|1
-6959592|EC|1
-5159576|EX|200
-4599584|SK|5
4479832|EX|100
16|EV|4
1880164|AC|1
2520192|EC|1
1640132|EX|100
-1919808|MS|1
-319852|EC|1
120160|HC|1
1280164|EX|100
960128|EX|100
1040108|EX|200
20|EX|100
2480400|HC|1
-160100|EX|100
-6479528|EX|100
1480360|HC|1
1920384|AC|1
